# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.collect.changes.ms,1775719604245000000,1775719663975000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775719604245000000,1775719663975000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775719604245000000,1775719663975000000,1
jps.facet.change.listener.process.change.events.ms,1775719604245000000,1775719663975000000,1
jps.artifact.entities.serializer.save.entities.ms,1775719604245000000,1775719663975000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775719604245000000,1775719663975000000,0
jps.reload.project.entities.ms,1775719604245000000,1775719663975000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775719604245000000,1775719663975000000,0
jps.project.serializers.save.ms,1775719604245000000,1775719663975000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775719604245000000,1775719663975000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775719604245000000,1775719663975000000,0
workspaceModel.moduleBridge.before.changed.ms,1775719604245000000,1775719663975000000,0
workspaceModel.load.cache.from.file.ms,1775719604245000000,1775719663975000000,58
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775719604245000000,1775719663975000000,206
jps.project.serializers.load.ms,1775719604245000000,1775719663975000000,12
jps.module.iml.entities.serializer.save.entities.ms,1775719604245000000,1775719663975000000,0
jps.module.iml.entities.serializer.load.entities.ms,1775719604245000000,1775719663975000000,7
workspaceModel.moduleManagerBridge.load.module.ms,1775719604245000000,1775719663975000000,0
jps.library.entities.serializer.load.entities.ms,1775719604245000000,1775719663975000000,0
jps.artifact.entities.serializer.load.entities.ms,1775719604245000000,1775719663975000000,0
jps.save.global.entities.ms,1775719604245000000,1775719663975000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1775719604245000000,1775719663975000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775719604245000000,1775719663975000000,0
jps.global.get.library.ms,1775719604245000000,1775719663975000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775719604245000000,1775719663975000000,0
jps.global.get.library.by.name.ms,1775719604245000000,1775719663975000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775719604245000000,1775719663975000000,0
workspaceModel.moduleBridge.update.option.ms,1775719604245000000,1775719663975000000,0
jps.facet.change.listener.before.change.events.ms,1775719604245000000,1775719663975000000,0
jps.facet.change.listener.init.bridge.ms,1775719604245000000,1775719663975000000,0
jps.global.handle.changed.events.ms,1775719604245000000,1775719663975000000,0
jps.app.storage.content.writer.save.component.ms,1775719604245000000,1775719663975000000,0
jps.load.initial.state.ms,1775719604245000000,1775719663975000000,3
workspaceModel.mutableEntityStorage.modify.entity.ms,1775719604245000000,1775719663975000000,3
workspaceModel.sync.entities.ms,1775719604245000000,1775719663975000000,0
jps.global.handle.before.change.events.ms,1775719604245000000,1775719663975000000,0
jps.storage.jps.conf.reader.load.component.ms,1775719604245000000,1775719663975000000,4
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775719604245000000,1775719663975000000,0
workspaceModel.global.updates.count,1775719604245000000,1775719663975000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775719604245000000,1775719663975000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775719604245000000,1775719663975000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775719604245000000,1775719663975000000,5
jps.global.get.libraries.ms,1775719604245000000,1775719663975000000,0
Indexes.entries.lookups,1775719604245000000,1775719663975000000,0.0
Indexes.allKeys.lookupDuration90PMs,1775719604245000000,1775719663975000000,0.0
Indexes.allKeys.lookups,1775719604245000000,1775719663975000000,0.0
Indexes.stubs.lookupDurationAvgMs,1775719604245000000,1775719663975000000,0.0
Indexes.stubs.lookupDuration90PMs,1775719604245000000,1775719663975000000,0.0
Indexes.entries.lookupDuration90PMs,1775719604245000000,1775719663975000000,0.0
Indexes.entries.lookupDurationAvgMs,1775719604245000000,1775719663975000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775719604245000000,1775719663975000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1775719604245000000,1775719663975000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775719604245000000,1775719663975000000,0.0
Indexes.stubs.lookups,1775719604245000000,1775719663975000000,8.0
Indexes.entries.lookupDurationMaxMs,1775719604245000000,1775719663975000000,0.0
FileNameCache.fastMisses,1775719604245000000,1775719663975000000,17
FileNameCache.queries,1775719604245000000,1775719663975000000,2237
FileNameCache.totalMisses,1775719604245000000,1775719663975000000,0
