# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.misses,1775719786455000000,1775719846458000000,2
DirectByteBufferAllocator.hits,1775719786455000000,1775719846458000000,0
FilePageCache.maxRegisteredFiles,1775719786455000000,1775719846458000000,651
DirectByteBufferAllocator.disposed,1775719786455000000,1775719846458000000,0
FilePageCache.pageFastCacheHits,1775719786455000000,1775719846458000000,126
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775719786455000000,1775719846458000000,0
FilePageCache.totalPageDisposalsUs,1775719786455000000,1775719846458000000,3
StreamlinedBlobStorage.recordsDeleted,1775719786455000000,1775719846458000000,0
DirectByteBufferAllocator.reclaimed,1775719786455000000,1775719846458000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775719786455000000,1775719846458000000,303079424
FilePageCache.uncachedFileAccess,1775719786455000000,1775719846458000000,0
FilePageCache.capacityInBytes,1775719786455000000,1775719846458000000,524288000
FilePageCache.totalPageLoadsUs,1775719786455000000,1775719846458000000,1711
StorageLockContext.competingThreads.avg,1775719786455000000,1775719846458000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775719786455000000,1775719846458000000,0
StreamlinedBlobStorage.recordsAllocated,1775719786455000000,1775719846458000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775719786455000000,1775719846458000000,0
StorageLockContext.competingThreads.90P,1775719786455000000,1775719846458000000,0
FilePageCache.disposedBuffers,1775719786455000000,1775719846458000000,0
OS.loadAverage,1775719786455000000,1775719846458000000,2.12744140625
JVM.totalCpuTimeMs,1775719786455000000,1775719846458000000,16139
JVM.GC.collections,1775719786455000000,1775719846458000000,4
JVM.usedHeapBytes,1775719786455000000,1775719846458000000,571161440
JVM.threadCount,1775719786455000000,1775719846458000000,67
JVM.GC.collectionTimesMs,1775719786455000000,1775719846458000000,14
JVM.maxHeapBytes,1775719786455000000,1775719846458000000,2147483648
JVM.maxNativeBytes,1775719786455000000,1775719846458000000,-1
JVM.usedNativeBytes,1775719786455000000,1775719846458000000,420093056
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775719786455000000,1775719846458000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1775719786455000000,1775719846458000000,2
workspaceModel.orphan.listener.update.ms,1775719786455000000,1775719846458000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1775719786455000000,1775719846458000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775719786455000000,1775719846458000000,27
jps.library.entities.serializer.load.entities.ms,1775719786455000000,1775719846458000000,0
workspaceModel.save.cache.to.file.ms,1775719786455000000,1775719846458000000,31
jps.load.project.to.empty.storage.ms,1775719786455000000,1775719846458000000,27
jps.module.iml.entities.serializer.save.entities.ms,1775719786455000000,1775719846458000000,0
workspaceModel.global.updates.count,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775719786455000000,1775719846458000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1775719786455000000,1775719846458000000,36
jps.facet.change.listener.init.bridge.ms,1775719786455000000,1775719846458000000,0
jps.artifact.entities.serializer.load.entities.ms,1775719786455000000,1775719846458000000,0
jps.global.get.library.by.name.ms,1775719786455000000,1775719846458000000,0
jps.global.handle.before.change.events.ms,1775719786455000000,1775719846458000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775719786455000000,1775719846458000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775719786455000000,1775719846458000000,265
workspaceModel.moduleBridge.before.changed.ms,1775719786455000000,1775719846458000000,0
jps.artifact.entities.serializer.save.entities.ms,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775719786455000000,1775719846458000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1775719786455000000,1775719846458000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1775719786455000000,1775719846458000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775719786455000000,1775719846458000000,0
jps.library.entities.serializer.save.entities.ms,1775719786455000000,1775719846458000000,0
workspaceModel.moduleBridge.update.option.ms,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775719786455000000,1775719846458000000,0
jps.app.storage.content.writer.save.component.ms,1775719786455000000,1775719846458000000,0
jps.app.storage.content.reader.load.component.ms,1775719786455000000,1775719846458000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775719786455000000,1775719846458000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775719786455000000,1775719846458000000,11
jps.reload.project.entities.ms,1775719786455000000,1775719846458000000,0
jps.global.initialize.library.bridges.ms,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775719786455000000,1775719846458000000,0
jps.project.serializers.save.ms,1775719786455000000,1775719846458000000,1
jps.module.iml.entities.serializer.load.entities.ms,1775719786455000000,1775719846458000000,6
workspaceModel.load.cache.from.file.ms,1775719786455000000,1775719846458000000,69
jps.storage.jps.conf.reader.load.component.ms,1775719786455000000,1775719846458000000,3
workspaceModel.global.updates.ms,1775719786455000000,1775719846458000000,0
jps.global.handle.changed.events.ms,1775719786455000000,1775719846458000000,0
jps.global.get.libraries.ms,1775719786455000000,1775719846458000000,0
workspaceModel.sync.entities.ms,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775719786455000000,1775719846458000000,0
jps.load.initial.state.ms,1775719786455000000,1775719846458000000,4
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775719786455000000,1775719846458000000,4
workspaceModel.mutableEntityStorage.resolve.ms,1775719786455000000,1775719846458000000,0
jps.save.changed.project.entities.ms,1775719786455000000,1775719846458000000,1
jps.global.initialize.library.bridges.after.loading.ms,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775719786455000000,1775719846458000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775719786455000000,1775719846458000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775719786455000000,1775719846458000000,0
jps.global.get.library.ms,1775719786455000000,1775719846458000000,0
jps.project.serializers.load.ms,1775719786455000000,1775719846458000000,11
workspaceModel.global.apply.state.to.project.ms,1775719786455000000,1775719846458000000,34
jps.facet.change.listener.before.change.events.ms,1775719786455000000,1775719846458000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775719786455000000,1775719846458000000,0
jps.apply.loaded.storage.ms,1775719786455000000,1775719846458000000,9
jps.facet.change.listener.process.change.events.ms,1775719786455000000,1775719846458000000,0
jps.save.global.entities.ms,1775719786455000000,1775719846458000000,2
FileNameCache.totalMisses,1775719786455000000,1775719846458000000,0
FileNameCache.fastMisses,1775719786455000000,1775719846458000000,44
FileNameCache.queries,1775719786455000000,1775719846458000000,64315
Indexes.entries.lookupDuration90PMs,1775719846458000000,1775719885849000000,0.0
Indexes.entries.lookupDurationAvgMs,1775719846458000000,1775719885849000000,0.0
Indexes.stubs.lookups,1775719846458000000,1775719885849000000,24.0
Indexes.entries.lookupDurationMaxMs,1775719846458000000,1775719885849000000,0.0
Indexes.stubs.lookupDurationAvgMs,1775719846458000000,1775719885849000000,0.041666666666666664
Indexes.allKeys.lookupDurationMaxMs,1775719846458000000,1775719885849000000,0.0
Indexes.entries.lookups,1775719846458000000,1775719885849000000,7.0
Indexes.allKeys.lookupDuration90PMs,1775719846458000000,1775719885849000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775719846458000000,1775719885849000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775719846458000000,1775719885849000000,1.0
Indexes.stubs.lookupDuration90PMs,1775719846458000000,1775719885849000000,0.0
Indexes.allKeys.lookups,1775719846458000000,1775719885849000000,0.0
workspaceModel.collect.changes.ms,1775719846458000000,1775719885849000000,0
workspaceModel.loading.from.cache.ms,1775719846458000000,1775719885849000000,70
workspaceModel.replace.project.model.ms,1775719846458000000,1775719885849000000,0
workspaceModel.pre.handlers.ms,1775719846458000000,1775719885849000000,1
workspaceModel.updates.precise.ms,1775719846458000000,1775719885849000000,15
workspaceModel.check.recursive.update.ms,1775719846458000000,1775719885849000000,0
workspaceModel.updates.count,1775719846458000000,1775719885849000000,3
workspaceModel.loading.total.ms,1775719846458000000,1775719885849000000,76
workspaceModel.updates.ms,1775719846458000000,1775719885849000000,43
workspaceModel.to.snapshot.ms,1775719846458000000,1775719885849000000,0
workspaceModel.update.unloaded.entities.ms,1775719846458000000,1775719885849000000,0
workspaceModel.initializing.ms,1775719846458000000,1775719885849000000,2
workspaceModel.init.bridges.ms,1775719846458000000,1775719885849000000,2
NonBlockingReadAction.finalizedExecutionsCount,1775719846458000000,1775719885849000000,256
NonBlockingReadAction.failedExecutionsCount,1775719846458000000,1775719885849000000,4
AWTEventQueue.dispatchTimeTotalNS,1775719846458000000,1775719885849000000,2033474334
NonBlockingReadAction.failedExecutionTimeUs,1775719846458000000,1775719885849000000,2861
NonBlockingReadAction.finalizedExecutionTimeUs,1775719846458000000,1775719885849000000,131716
FilePageCache.pageLoadsAboveSizeThreshold,1775719846458000000,1775719885849000000,0
FilePageCache.pageHits,1775719846458000000,1775719885849000000,0
FilePageCache.maxCacheSizeInBytes,1775719846458000000,1775719885849000000,303079424
FilePageCache.pageLoads,1775719846458000000,1775719885849000000,0
StorageLockContext.competingThreads.max,1775719846458000000,1775719885849000000,0
DirectByteBufferAllocator.misses,1775719846458000000,1775719885849000000,0
DirectByteBufferAllocator.hits,1775719846458000000,1775719885849000000,0
FilePageCache.maxRegisteredFiles,1775719846458000000,1775719885849000000,651
DirectByteBufferAllocator.disposed,1775719846458000000,1775719885849000000,239
FilePageCache.pageFastCacheHits,1775719846458000000,1775719885849000000,250
FilePageCache.totalPageDisposalsUs,1775719846458000000,1775719885849000000,0
DirectByteBufferAllocator.reclaimed,1775719846458000000,1775719885849000000,46
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775719846458000000,1775719885849000000,52469760
FilePageCache.uncachedFileAccess,1775719846458000000,1775719885849000000,4
FilePageCache.capacityInBytes,1775719846458000000,1775719885849000000,524288000
FilePageCache.totalPageLoadsUs,1775719846458000000,1775719885849000000,0
StorageLockContext.competingThreads.avg,1775719846458000000,1775719885849000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775719846458000000,1775719885849000000,52469760
StorageLockContext.competingThreads.90P,1775719846458000000,1775719885849000000,0
FilePageCache.disposedBuffers,1775719846458000000,1775719885849000000,285
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775719846458000000,1775719885849000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1775719846458000000,1775719885849000000,2
workspaceModel.orphan.listener.update.ms,1775719846458000000,1775719885849000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1775719846458000000,1775719885849000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775719846458000000,1775719885849000000,27
jps.library.entities.serializer.load.entities.ms,1775719846458000000,1775719885849000000,0
workspaceModel.save.cache.to.file.ms,1775719846458000000,1775719885849000000,31
jps.load.project.to.empty.storage.ms,1775719846458000000,1775719885849000000,27
jps.module.iml.entities.serializer.save.entities.ms,1775719846458000000,1775719885849000000,0
workspaceModel.global.updates.count,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775719846458000000,1775719885849000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1775719846458000000,1775719885849000000,36
jps.facet.change.listener.init.bridge.ms,1775719846458000000,1775719885849000000,0
jps.artifact.entities.serializer.load.entities.ms,1775719846458000000,1775719885849000000,0
jps.global.get.library.by.name.ms,1775719846458000000,1775719885849000000,0
jps.global.handle.before.change.events.ms,1775719846458000000,1775719885849000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775719846458000000,1775719885849000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775719846458000000,1775719885849000000,265
workspaceModel.moduleBridge.before.changed.ms,1775719846458000000,1775719885849000000,0
jps.artifact.entities.serializer.save.entities.ms,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775719846458000000,1775719885849000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1775719846458000000,1775719885849000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1775719846458000000,1775719885849000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775719846458000000,1775719885849000000,0
jps.library.entities.serializer.save.entities.ms,1775719846458000000,1775719885849000000,0
workspaceModel.moduleBridge.update.option.ms,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775719846458000000,1775719885849000000,0
jps.app.storage.content.writer.save.component.ms,1775719846458000000,1775719885849000000,0
jps.app.storage.content.reader.load.component.ms,1775719846458000000,1775719885849000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775719846458000000,1775719885849000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775719846458000000,1775719885849000000,11
jps.reload.project.entities.ms,1775719846458000000,1775719885849000000,0
jps.global.initialize.library.bridges.ms,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775719846458000000,1775719885849000000,0
jps.project.serializers.save.ms,1775719846458000000,1775719885849000000,1
jps.module.iml.entities.serializer.load.entities.ms,1775719846458000000,1775719885849000000,6
workspaceModel.load.cache.from.file.ms,1775719846458000000,1775719885849000000,69
jps.storage.jps.conf.reader.load.component.ms,1775719846458000000,1775719885849000000,3
workspaceModel.global.updates.ms,1775719846458000000,1775719885849000000,0
jps.global.handle.changed.events.ms,1775719846458000000,1775719885849000000,0
jps.global.get.libraries.ms,1775719846458000000,1775719885849000000,0
workspaceModel.sync.entities.ms,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775719846458000000,1775719885849000000,0
jps.load.initial.state.ms,1775719846458000000,1775719885849000000,4
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775719846458000000,1775719885849000000,4
workspaceModel.mutableEntityStorage.resolve.ms,1775719846458000000,1775719885849000000,0
jps.save.changed.project.entities.ms,1775719846458000000,1775719885849000000,1
jps.global.initialize.library.bridges.after.loading.ms,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775719846458000000,1775719885849000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775719846458000000,1775719885849000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775719846458000000,1775719885849000000,0
jps.global.get.library.ms,1775719846458000000,1775719885849000000,0
jps.project.serializers.load.ms,1775719846458000000,1775719885849000000,11
workspaceModel.global.apply.state.to.project.ms,1775719846458000000,1775719885849000000,34
jps.facet.change.listener.before.change.events.ms,1775719846458000000,1775719885849000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775719846458000000,1775719885849000000,0
jps.apply.loaded.storage.ms,1775719846458000000,1775719885849000000,9
jps.facet.change.listener.process.change.events.ms,1775719846458000000,1775719885849000000,0
jps.save.global.entities.ms,1775719846458000000,1775719885849000000,2
FileNameCache.totalMisses,1775719846458000000,1775719885849000000,0
FileNameCache.fastMisses,1775719846458000000,1775719885849000000,138
FileNameCache.queries,1775719846458000000,1775719885849000000,45933
