# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleBridge.before.changed.ms,1775718130816000000,1775718190816000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775718130816000000,1775718190816000000,2
jps.global.get.library.by.name.ms,1775718130816000000,1775718190816000000,0
jps.artifact.entities.serializer.load.entities.ms,1775718130816000000,1775718190816000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775718130816000000,1775718190816000000,0
workspaceModel.save.cache.to.file.ms,1775718130816000000,1775718190816000000,128
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775718130816000000,1775718190816000000,1043
workspaceModel.mutableEntityStorage.remove.entity.ms,1775718130816000000,1775718190816000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775718130816000000,1775718190816000000,3
jps.module.iml.entities.serializer.load.entities.ms,1775718130816000000,1775718190816000000,0
jps.save.global.entities.ms,1775718130816000000,1775718190816000000,2
jps.global.initialize.library.bridges.after.loading.ms,1775718130816000000,1775718190816000000,0
jps.global.get.libraries.ms,1775718130816000000,1775718190816000000,1
jps.modifiable.module.model.bridge.load.module.ms,1775718130816000000,1775718190816000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775718130816000000,1775718190816000000,3
workspaceModel.moduleManagerBridge.newModule.ms,1775718130816000000,1775718190816000000,81
jps.load.initial.state.ms,1775718130816000000,1775718190816000000,5
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775718130816000000,1775718190816000000,16
jps.global.get.library.ms,1775718130816000000,1775718190816000000,0
jps.reload.project.entities.ms,1775718130816000000,1775718190816000000,0
jps.modifiable.module.model.bridge.renaming.ms,1775718130816000000,1775718190816000000,0
jps.library.entities.serializer.save.entities.ms,1775718130816000000,1775718190816000000,0
workspaceModel.load.cache.from.file.ms,1775718130816000000,1775718190816000000,0
workspaceModel.orphan.listener.update.ms,1775718130816000000,1775718190816000000,1
workspaceModel.global.apply.state.to.project.ms,1775718130816000000,1775718190816000000,0
jps.modifiable.module.model.bridge.new.module.ms,1775718130816000000,1775718190816000000,30
workspaceModel.global.updates.ms,1775718130816000000,1775718190816000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775718130816000000,1775718190816000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775718130816000000,1775718190816000000,0
jps.facet.change.listener.before.change.events.ms,1775718130816000000,1775718190816000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1775718130816000000,1775718190816000000,0
jps.apply.loaded.storage.ms,1775718130816000000,1775718190816000000,996
jps.global.handle.changed.events.ms,1775718130816000000,1775718190816000000,0
jps.app.storage.content.reader.load.component.ms,1775718130816000000,1775718190816000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775718130816000000,1775718190816000000,0
jps.project.serializers.load.ms,1775718130816000000,1775718190816000000,1
jps.module.iml.entities.serializer.save.entities.ms,1775718130816000000,1775718190816000000,6
workspaceModel.global.apply.state.to.project.builder.ms,1775718130816000000,1775718190816000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1775718130816000000,1775718190816000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1775718130816000000,1775718190816000000,0
jps.facet.change.listener.init.bridge.ms,1775718130816000000,1775718190816000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775718130816000000,1775718190816000000,2
jps.project.serializers.save.ms,1775718130816000000,1775718190816000000,13
workspaceModel.mutableEntityStorage.referrers.ms,1775718130816000000,1775718190816000000,0
jps.save.changed.project.entities.ms,1775718130816000000,1775718190816000000,13
jps.facet.change.listener.process.change.events.ms,1775718130816000000,1775718190816000000,1
Indexes.stubs.lookupDurationAvgMs,1775718130816000000,1775718190816000000,0.0
Indexes.entries.lookupDuration90PMs,1775718130816000000,1775718190816000000,0.0
Indexes.entries.lookups,1775718130816000000,1775718190816000000,0.0
VFSFlusher.totalFlushes,1775718130816000000,1775718190816000000,0
IndexesFlusher.totalContentionQuotaSpent,1775718130816000000,1775718190816000000,0
VFSFlusher.totalFlushesRetried,1775718130816000000,1775718190816000000,0
Indexes.allKeys.lookupDurationMaxMs,1775718130816000000,1775718190816000000,0.0
Indexes.stubs.lookups,1775718130816000000,1775718190816000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775718130816000000,1775718190816000000,0.0
Indexes.stubs.lookupDuration90PMs,1775718130816000000,1775718190816000000,0.0
VFSFlusher.totalFlushingTimeUs,1775718130816000000,1775718190816000000,0
VFSFlusher.totalContentionQuotaSpent,1775718130816000000,1775718190816000000,0
Indexes.allKeys.lookups,1775718130816000000,1775718190816000000,0.0
IndexesFlusher.totalFlushingTimeUs,1775718130816000000,1775718190816000000,475423
Indexes.allKeys.lookupDuration90PMs,1775718130816000000,1775718190816000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775718130816000000,1775718190816000000,0.0
IndexesFlusher.totalFlushesRetried,1775718130816000000,1775718190816000000,0
IndexesFlusher.totalFlushes,1775718130816000000,1775718190816000000,59
Indexes.entries.lookupDurationMaxMs,1775718130816000000,1775718190816000000,0.0
Indexes.entries.lookupDurationAvgMs,1775718130816000000,1775718190816000000,0.0
FileNameCache.totalMisses,1775718130816000000,1775718190816000000,0
FileNameCache.fastMisses,1775718130816000000,1775718190816000000,5
FileNameCache.queries,1775718130816000000,1775718190816000000,124
OS.loadAverage,1775718130816000000,1775718190816000000,6.3046875
JVM.threadCount,1775718130816000000,1775718190816000000,47
JVM.maxNativeBytes,1775718130816000000,1775718190816000000,-1
JVM.totalCpuTimeMs,1775718130816000000,1775718190816000000,1277
JVM.GC.collectionTimesMs,1775718130816000000,1775718190816000000,0
JVM.maxHeapBytes,1775718130816000000,1775718190816000000,2147483648
JVM.usedHeapBytes,1775718130816000000,1775718190816000000,334658944
JVM.GC.collections,1775718130816000000,1775718190816000000,0
JVM.usedNativeBytes,1775718130816000000,1775718190816000000,373597064
workspaceModel.updates.ms,1775718130816000000,1775718190816000000,85
workspaceModel.collect.changes.ms,1775718130816000000,1775718190816000000,0
workspaceModel.pre.handlers.ms,1775718130816000000,1775718190816000000,1
workspaceModel.updates.count,1775718130816000000,1775718190816000000,5
workspaceModel.replace.project.model.ms,1775718130816000000,1775718190816000000,0
workspaceModel.to.snapshot.ms,1775718130816000000,1775718190816000000,1
workspaceModel.initializing.ms,1775718130816000000,1775718190816000000,2
workspaceModel.loading.from.cache.ms,1775718130816000000,1775718190816000000,10
workspaceModel.init.bridges.ms,1775718130816000000,1775718190816000000,2
workspaceModel.check.recursive.update.ms,1775718130816000000,1775718190816000000,1
workspaceModel.update.unloaded.entities.ms,1775718130816000000,1775718190816000000,0
workspaceModel.updates.precise.ms,1775718130816000000,1775718190816000000,2
workspaceModel.loading.total.ms,1775718130816000000,1775718190816000000,17
FilePageCache.capacityInBytes,1775718130816000000,1775718190816000000,524288000
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775718130816000000,1775718190816000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775718130816000000,1775718190816000000,0
FilePageCache.disposedBuffers,1775718130816000000,1775718190816000000,0
DirectByteBufferAllocator.disposed,1775718130816000000,1775718190816000000,0
StreamlinedBlobStorage.recordsDeleted,1775718130816000000,1775718190816000000,0
DirectByteBufferAllocator.reclaimed,1775718130816000000,1775718190816000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775718130816000000,1775718190816000000,320897024
FilePageCache.maxCacheSizeInBytes,1775718130816000000,1775718190816000000,320897024
StreamlinedBlobStorage.recordsRelocated,1775718130816000000,1775718190816000000,0
FilePageCache.pageFastCacheHits,1775718130816000000,1775718190816000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1775718130816000000,1775718190816000000,0
FilePageCache.pageHits,1775718130816000000,1775718190816000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775718130816000000,1775718190816000000,0
FilePageCache.totalPageDisposalsUs,1775718130816000000,1775718190816000000,0
DirectByteBufferAllocator.misses,1775718130816000000,1775718190816000000,0
FilePageCache.uncachedFileAccess,1775718130816000000,1775718190816000000,0
FilePageCache.pageLoads,1775718130816000000,1775718190816000000,0
StorageLockContext.competingThreads.90P,1775718130816000000,1775718190816000000,0
StreamlinedBlobStorage.recordsAllocated,1775718130816000000,1775718190816000000,0
FilePageCache.totalPageLoadsUs,1775718130816000000,1775718190816000000,0
DirectByteBufferAllocator.hits,1775718130816000000,1775718190816000000,0
StorageLockContext.competingThreads.avg,1775718130816000000,1775718190816000000,0.0
FilePageCache.maxRegisteredFiles,1775718130816000000,1775718190816000000,666
StorageLockContext.competingThreads.max,1775718130816000000,1775718190816000000,0
AWTEventQueue.dispatchTimeTotalNS,1775718190816000000,1775718241158000000,11579172897
NonBlockingReadAction.failedExecutionTimeUs,1775718190816000000,1775718241158000000,3638
NonBlockingReadAction.finalizedExecutionTimeUs,1775718190816000000,1775718241158000000,11327648
NonBlockingReadAction.failedExecutionsCount,1775718190816000000,1775718241158000000,10
NonBlockingReadAction.finalizedExecutionsCount,1775718190816000000,1775718241158000000,13144
jps.load.project.to.empty.storage.ms,1775718190816000000,1775718241158000000,25
jps.modifiable.module.model.bridge.disposing.ms,1775718190816000000,1775718241158000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775718190816000000,1775718241158000000,0
jps.global.initialize.library.bridges.ms,1775718190816000000,1775718241158000000,0
jps.artifact.entities.serializer.save.entities.ms,1775718190816000000,1775718241158000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775718190816000000,1775718241158000000,12
workspaceModel.global.updates.count,1775718190816000000,1775718241158000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775718190816000000,1775718241158000000,2
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775718190816000000,1775718241158000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775718190816000000,1775718241158000000,0
workspaceModel.sync.entities.ms,1775718190816000000,1775718241158000000,0
workspaceModel.moduleBridge.update.option.ms,1775718190816000000,1775718241158000000,0
jps.global.handle.before.change.events.ms,1775718190816000000,1775718241158000000,0
jps.library.entities.serializer.load.entities.ms,1775718190816000000,1775718241158000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775718190816000000,1775718241158000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1775718190816000000,1775718241158000000,6
jps.app.storage.content.writer.save.component.ms,1775718190816000000,1775718241158000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775718190816000000,1775718241158000000,0
jps.storage.jps.conf.reader.load.component.ms,1775718190816000000,1775718241158000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1775718190816000000,1775718241158000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775718190816000000,1775718241158000000,0
workspaceModel.moduleBridge.before.changed.ms,1775718190816000000,1775718241158000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775718190816000000,1775718241158000000,4
jps.global.get.library.by.name.ms,1775718190816000000,1775718241158000000,0
jps.artifact.entities.serializer.load.entities.ms,1775718190816000000,1775718241158000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775718190816000000,1775718241158000000,0
workspaceModel.save.cache.to.file.ms,1775718190816000000,1775718241158000000,138
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775718190816000000,1775718241158000000,1061
workspaceModel.mutableEntityStorage.remove.entity.ms,1775718190816000000,1775718241158000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775718190816000000,1775718241158000000,3
jps.module.iml.entities.serializer.load.entities.ms,1775718190816000000,1775718241158000000,0
jps.save.global.entities.ms,1775718190816000000,1775718241158000000,3
jps.global.initialize.library.bridges.after.loading.ms,1775718190816000000,1775718241158000000,0
jps.global.get.libraries.ms,1775718190816000000,1775718241158000000,2
jps.modifiable.module.model.bridge.load.module.ms,1775718190816000000,1775718241158000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775718190816000000,1775718241158000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1775718190816000000,1775718241158000000,86
jps.load.initial.state.ms,1775718190816000000,1775718241158000000,5
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775718190816000000,1775718241158000000,17
jps.global.get.library.ms,1775718190816000000,1775718241158000000,0
jps.reload.project.entities.ms,1775718190816000000,1775718241158000000,0
jps.modifiable.module.model.bridge.renaming.ms,1775718190816000000,1775718241158000000,0
jps.library.entities.serializer.save.entities.ms,1775718190816000000,1775718241158000000,0
workspaceModel.load.cache.from.file.ms,1775718190816000000,1775718241158000000,0
workspaceModel.orphan.listener.update.ms,1775718190816000000,1775718241158000000,3
workspaceModel.global.apply.state.to.project.ms,1775718190816000000,1775718241158000000,0
jps.modifiable.module.model.bridge.new.module.ms,1775718190816000000,1775718241158000000,32
workspaceModel.global.updates.ms,1775718190816000000,1775718241158000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775718190816000000,1775718241158000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775718190816000000,1775718241158000000,0
jps.facet.change.listener.before.change.events.ms,1775718190816000000,1775718241158000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1775718190816000000,1775718241158000000,0
jps.apply.loaded.storage.ms,1775718190816000000,1775718241158000000,1005
jps.global.handle.changed.events.ms,1775718190816000000,1775718241158000000,0
jps.app.storage.content.reader.load.component.ms,1775718190816000000,1775718241158000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775718190816000000,1775718241158000000,0
jps.project.serializers.load.ms,1775718190816000000,1775718241158000000,1
jps.module.iml.entities.serializer.save.entities.ms,1775718190816000000,1775718241158000000,6
workspaceModel.global.apply.state.to.project.builder.ms,1775718190816000000,1775718241158000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1775718190816000000,1775718241158000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1775718190816000000,1775718241158000000,0
jps.facet.change.listener.init.bridge.ms,1775718190816000000,1775718241158000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775718190816000000,1775718241158000000,2
jps.project.serializers.save.ms,1775718190816000000,1775718241158000000,15
workspaceModel.mutableEntityStorage.referrers.ms,1775718190816000000,1775718241158000000,0
jps.save.changed.project.entities.ms,1775718190816000000,1775718241158000000,15
jps.facet.change.listener.process.change.events.ms,1775718190816000000,1775718241158000000,1
Indexes.stubs.lookupDurationAvgMs,1775718190816000000,1775718241158000000,0.0
Indexes.entries.lookupDuration90PMs,1775718190816000000,1775718241158000000,1.0
Indexes.entries.lookups,1775718190816000000,1775718241158000000,18.0
Indexes.allKeys.lookupDurationMaxMs,1775718190816000000,1775718241158000000,0.0
Indexes.stubs.lookups,1775718190816000000,1775718241158000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775718190816000000,1775718241158000000,0.0
Indexes.stubs.lookupDuration90PMs,1775718190816000000,1775718241158000000,0.0
Indexes.allKeys.lookups,1775718190816000000,1775718241158000000,0.0
Indexes.allKeys.lookupDuration90PMs,1775718190816000000,1775718241158000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775718190816000000,1775718241158000000,0.0
Indexes.entries.lookupDurationMaxMs,1775718190816000000,1775718241158000000,7.0
Indexes.entries.lookupDurationAvgMs,1775718190816000000,1775718241158000000,0.5
FileNameCache.totalMisses,1775718190816000000,1775718241158000000,10775
FileNameCache.fastMisses,1775718190816000000,1775718241158000000,91786
FileNameCache.queries,1775718190816000000,1775718241158000000,1817102
workspaceModel.updates.ms,1775718190816000000,1775718241158000000,97
workspaceModel.collect.changes.ms,1775718190816000000,1775718241158000000,0
workspaceModel.pre.handlers.ms,1775718190816000000,1775718241158000000,1
workspaceModel.updates.count,1775718190816000000,1775718241158000000,10
workspaceModel.replace.project.model.ms,1775718190816000000,1775718241158000000,0
workspaceModel.to.snapshot.ms,1775718190816000000,1775718241158000000,1
workspaceModel.initializing.ms,1775718190816000000,1775718241158000000,2
workspaceModel.loading.from.cache.ms,1775718190816000000,1775718241158000000,10
workspaceModel.init.bridges.ms,1775718190816000000,1775718241158000000,2
workspaceModel.check.recursive.update.ms,1775718190816000000,1775718241158000000,2
workspaceModel.update.unloaded.entities.ms,1775718190816000000,1775718241158000000,0
workspaceModel.updates.precise.ms,1775718190816000000,1775718241158000000,3
workspaceModel.loading.total.ms,1775718190816000000,1775718241158000000,17
FilePageCache.capacityInBytes,1775718190816000000,1775718241158000000,524288000
FilePageCache.disposedBuffers,1775718190816000000,1775718241158000000,616
DirectByteBufferAllocator.disposed,1775718190816000000,1775718241158000000,499
DirectByteBufferAllocator.reclaimed,1775718190816000000,1775718241158000000,117
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775718190816000000,1775718241158000000,52461568
FilePageCache.maxCacheSizeInBytes,1775718190816000000,1775718241158000000,320897024
FilePageCache.pageFastCacheHits,1775718190816000000,1775718241158000000,2345653
FilePageCache.pageLoadsAboveSizeThreshold,1775718190816000000,1775718241158000000,0
FilePageCache.pageHits,1775718190816000000,1775718241158000000,118020
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775718190816000000,1775718241158000000,52461568
FilePageCache.totalPageDisposalsUs,1775718190816000000,1775718241158000000,677
DirectByteBufferAllocator.misses,1775718190816000000,1775718241158000000,243
FilePageCache.uncachedFileAccess,1775718190816000000,1775718241158000000,351
FilePageCache.pageLoads,1775718190816000000,1775718241158000000,315
StorageLockContext.competingThreads.90P,1775718190816000000,1775718241158000000,0
FilePageCache.totalPageLoadsUs,1775718190816000000,1775718241158000000,202847
DirectByteBufferAllocator.hits,1775718190816000000,1775718241158000000,72
StorageLockContext.competingThreads.avg,1775718190816000000,1775718241158000000,0.0
FilePageCache.maxRegisteredFiles,1775718190816000000,1775718241158000000,694
StorageLockContext.competingThreads.max,1775718190816000000,1775718241158000000,0
